temperature,humidity,rainfall,crop,suitable
39.48,34.4,7.44,mango,0
4.52,72.67,170.41,wheat,0
13.33,34.46,80.5,sugarcane,0
11.59,103.82,302.0,banana,0
26.59,55.2,113.76,mango,1
16.72,71.76,153.01,groundnut,0
34.93,76.5,197.52,rice,1
26.93,40.34,27.61,potato,0
16.84,51.4,57.29,wheat,1
29.52,74.92,183.65,rice,1
34.67,52.88,0.32,tomato,0
29.11,77.48,184.58,rice,1
24.85,59.68,111.07,mango,1
23.14,72.67,217.47,rice,1
33.86,48.42,68.39,sorghum,1
25.48,82.34,164.49,tomato,0
44.21,34.6,23.87,groundnut,0
20.79,23.95,104.93,sugarcane,0
14.79,64.31,57.05,onion,1
34.91,25.35,347.56,sunflower,0
46.44,69.29,101.06,sugarcane,0
22.51,43.2,43.07,mustard,1
5.24,84.6,306.22,cotton,0
36.49,20.39,23.05,sunflower,0
29.34,59.86,88.33,groundnut,1
24.66,91.18,27.98,maize,0
20.61,57.1,128.58,maize,1
13.21,86.39,193.97,rice,0
27.23,48.71,89.64,sorghum,1
14.87,47.73,40.26,mustard,1
36.45,30.65,46.25,maize,0
39.35,33.99,4.99,sunflower,0
-3.63,60.17,118.36,mustard,0
19.71,65.95,99.45,potato,1
12.22,101.55,262.9,banana,0
37.03,37.9,212.92,wheat,0
13.2,65.2,288.9,sugarcane,0
27.95,60.43,118.33,mango,1
21.5,63.17,32.38,onion,1
14.57,64.67,46.06,onion,1
32.71,39.78,46.16,millet,1
23.48,48.55,53.3,mustard,1
47.81,25.34,1.96,millet,0
18.55,65.18,89.37,potato,1
25.28,47.38,29.01,potato,0
20.4,47.77,61.23,sunflower,1
42.24,35.71,26.06,sunflower,0
26.06,77.55,188.93,sugarcane,1
21.13,43.62,159.19,onion,0
18.45,70.12,74.54,tomato,1
32.02,49.53,59.84,sorghum,1
37.41,47.61,0.83,tomato,0
43.04,33.5,87.19,sugarcane,0
35.17,31.25,0.0,mustard,0
9.27,82.29,39.21,sunflower,0
21.41,41.95,65.62,tomato,0
0.48,84.09,191.22,potato,0
22.4,45.09,80.54,cotton,1
29.31,58.12,5.06,potato,0
17.45,68.77,93.92,potato,1
23.74,49.5,83.45,sunflower,1
23.84,56.09,125.82,maize,1
30.79,36.04,2.09,onion,0
5.06,93.8,134.42,soybean,0
33.3,84.22,185.38,banana,1
19.92,69.67,314.97,cotton,0
6.33,92.05,267.08,rice,0
25.04,54.2,98.46,groundnut,1
12.94,73.23,182.75,maize,0
43.81,36.48,48.86,soybean,0
-0.19,64.89,124.71,mustard,0
18.86,65.85,63.78,tomato,1
28.63,36.83,66.69,millet,1
7.85,75.6,110.35,wheat,0
30.31,28.09,9.04,wheat,0
13.9,79.57,137.07,cotton,0
27.05,35.37,45.5,millet,1
20.71,51.67,84.31,sunflower,1
37.5,28.09,179.42,soybean,0
21.93,62.84,106.46,soybean,1
16.57,72.94,82.64,potato,1
27.06,47.13,87.44,banana,0
5.21,95.52,196.78,potato,0
20.66,79.66,214.22,sugarcane,1
13.6,58.98,199.27,soybean,0
21.24,56.28,241.01,rice,0
28.28,69.87,107.03,soybean,1
24.14,70.1,217.92,rice,1
-1.58,77.1,145.87,onion,0
27.6,51.06,54.04,sorghum,1
22.14,67.6,73.9,tomato,1
6.31,106.29,319.84,sugarcane,0
11.59,76.2,122.22,sorghum,0
7.25,71.18,173.01,wheat,0
21.29,78.58,205.65,sugarcane,1
35.47,58.18,34.39,soybean,0
35.77,80.74,209.78,sugarcane,1
22.11,46.85,97.93,cotton,1
5.67,80.35,126.44,potato,0
17.32,65.25,83.83,potato,1
42.96,37.75,3.0,sunflower,0
19.45,74.31,80.14,potato,1
31.16,79.98,205.57,banana,1
4.27,81.19,121.68,onion,0
27.02,54.19,67.68,sorghum,1
24.44,46.5,85.52,sunflower,1
39.76,34.71,0.0,mustard,0
29.96,42.29,49.91,millet,1
24.91,49.79,56.03,wheat,1
13.61,53.59,119.31,rice,0
44.71,39.35,340.72,cotton,0
22.66,54.82,75.12,sunflower,1
26.35,72.12,201.57,rice,1
21.23,67.25,101.52,soybean,1
24.17,50.42,65.67,wheat,1
21.67,53.58,55.05,sunflower,1
42.81,66.51,87.28,banana,0
20.31,71.52,185.05,rice,1
47.6,23.22,5.2,millet,0
33.67,56.72,70.6,sorghum,0
41.15,33.24,138.72,wheat,0
32.07,31.12,0.0,mustard,0
38.82,38.58,37.38,soybean,0
17.78,87.38,216.98,mango,0
43.03,29.77,5.25,millet,0
29.23,52.9,85.88,sunflower,1
20.49,53.41,82.15,sunflower,1
39.72,36.17,2.52,wheat,0
34.08,71.34,184.62,rice,1
41.41,48.57,33.75,maize,0
26.97,47.24,60.31,sorghum,1
6.48,86.34,193.32,maize,0
43.98,47.68,6.26,tomato,0
33.46,78.75,215.25,sugarcane,1
32.51,58.43,16.32,tomato,0
16.92,47.47,62.32,wheat,1
27.55,59.97,66.67,groundnut,1
31.77,83.74,207.85,banana,1
32.55,29.3,0.0,mustard,0
21.89,93.48,35.14,millet,0
24.77,61.09,82.42,soybean,1
0.64,85.27,199.48,potato,0
44.69,26.54,19.29,groundnut,0
22.32,79.3,214.58,rice,1
18.72,74.45,53.46,tomato,1
26.33,56.1,66.15,groundnut,1
40.04,25.77,31.99,cotton,0
34.9,96.94,77.86,tomato,0
44.13,50.91,10.5,soybean,0
28.22,70.0,191.48,rice,1
13.16,58.26,48.52,onion,1
26.78,38.73,48.31,millet,1
24.16,39.64,133.13,mango,0
22.82,69.48,87.06,soybean,1
38.57,39.17,2.49,onion,0
34.19,74.26,343.43,sunflower,0
29.39,62.59,94.25,soybean,1
21.21,60.71,67.54,onion,1
18.13,73.39,69.15,potato,1
28.95,62.51,104.82,mango,1
20.32,69.46,136.96,sorghum,0
25.77,42.84,40.08,millet,1
35.72,45.54,25.87,maize,0
37.66,36.19,101.46,potato,0
14.14,85.79,190.33,mango,0
43.09,55.6,49.63,sugarcane,0
18.18,74.55,81.35,potato,1
22.65,50.87,75.28,cotton,1
21.25,50.94,47.82,wheat,1
37.81,66.82,148.57,tomato,0
9.96,80.24,337.99,sorghum,0
24.62,65.2,48.77,tomato,1
18.56,58.82,116.66,maize,1
20.4,73.94,202.58,rice,1
29.07,77.18,188.14,rice,1
10.76,96.47,296.76,rice,0
11.16,85.78,193.5,soybean,0
27.42,76.83,207.41,banana,1
42.04,87.35,150.39,onion,0
13.49,73.56,209.34,mango,0
3.27,71.06,100.64,wheat,0
23.46,74.57,44.67,tomato,1
16.95,57.93,51.44,onion,1
45.26,57.16,96.96,banana,0
10.32,82.67,183.98,soybean,0
44.11,99.25,252.62,tomato,0
33.14,44.52,7.0,onion,0
32.07,17.36,0.0,mustard,0
44.86,60.73,1.23,banana,0
26.85,59.56,109.88,mango,1
16.65,69.54,83.47,potato,1
39.73,32.05,57.42,mango,0
27.89,58.07,299.02,millet,0
18.58,69.98,94.02,potato,1
29.21,50.59,93.67,cotton,1
21.39,71.96,72.88,tomato,1
11.95,48.45,41.07,mustard,1
19.17,78.82,163.21,sorghum,0
35.94,59.74,10.19,tomato,0
28.79,50.52,66.84,cotton,1
37.36,22.99,8.08,sunflower,0
42.58,26.07,6.59,millet,0
33.33,75.66,188.72,banana,1
43.38,30.48,0.39,sunflower,0
2.2,95.41,138.08,potato,0
5.06,98.62,134.39,potato,0
29.18,42.6,38.79,millet,1
22.39,47.99,53.45,wheat,1
35.94,30.39,8.9,wheat,0
15.94,62.69,36.73,onion,1
14.11,96.2,279.4,sugarcane,0
42.53,77.15,99.45,sugarcane,0
46.44,10.84,7.22,millet,0
28.52,42.25,40.08,millet,1
26.86,81.18,211.16,sugarcane,1
37.0,32.08,4.84,cotton,0
20.82,45.4,50.01,sunflower,1
19.94,91.66,265.47,banana,0
7.65,66.99,153.53,cotton,0
34.97,84.71,210.83,banana,1
28.99,53.08,84.13,cotton,1
13.37,63.55,53.24,onion,1
29.88,35.65,34.52,millet,1
28.09,46.4,26.5,potato,0
23.03,67.6,79.63,soybean,1
4.93,61.29,126.3,mustard,0
28.53,56.21,110.4,mango,1
21.25,56.3,59.15,onion,1
18.8,65.64,81.71,potato,1
13.59,71.66,122.51,groundnut,0
35.93,59.24,12.51,tomato,0
30.58,45.3,74.61,cotton,1
13.41,99.05,261.87,banana,0
34.48,81.13,326.65,tomato,0
7.26,62.69,119.43,sunflower,0
36.49,26.17,33.66,banana,0
11.47,87.6,229.02,sugarcane,0
-1.88,89.39,122.67,onion,0
23.68,65.74,45.51,tomato,1
10.61,61.81,100.26,millet,0
24.45,79.69,203.17,rice,1
13.89,83.03,153.51,soybean,0
37.61,38.14,8.52,maize,0
10.27,74.66,172.05,maize,0
34.68,78.31,282.72,onion,0
11.4,69.14,143.42,sunflower,0
21.11,48.77,98.75,cotton,1
39.33,39.85,37.91,mango,0
38.3,48.87,22.91,soybean,0
18.82,73.69,77.17,tomato,1
41.37,23.76,8.99,sorghum,0
34.84,44.67,53.82,millet,1
39.68,98.41,71.47,sorghum,0
29.84,50.14,85.39,groundnut,1
37.0,37.48,60.62,maize,0
26.33,70.64,195.26,rice,1
28.38,60.87,250.93,cotton,0
23.68,62.91,76.0,soybean,1
32.1,45.91,3.07,onion,0
20.41,76.43,185.43,rice,1
21.49,59.83,31.66,onion,1
31.23,75.57,30.93,banana,0
21.35,67.23,57.48,tomato,1
27.74,75.32,207.34,sugarcane,1
14.39,55.09,137.16,millet,0
26.46,51.32,78.53,sorghum,1
33.25,77.76,202.82,banana,1
17.59,68.9,156.17,sorghum,0
7.18,82.77,148.3,tomato,0
36.59,44.51,16.83,soybean,0
42.15,70.71,221.27,maize,0
43.81,22.81,8.38,sunflower,0
24.33,47.33,51.98,mustard,1
27.12,41.41,57.6,millet,1
23.97,72.47,202.45,rice,1
35.77,34.84,0.0,mustard,0
25.01,55.42,111.3,mango,1
11.02,61.4,165.71,sorghum,0
26.85,51.11,81.29,sorghum,1
40.9,72.53,335.8,groundnut,0
27.42,52.68,77.88,sorghum,1
22.64,48.66,56.02,wheat,1
29.33,42.26,4.35,onion,0
24.14,34.58,47.2,rice,0
20.44,54.72,40.12,mustard,0
37.17,44.41,164.92,maize,0
38.99,25.28,31.66,groundnut,0
13.3,99.19,295.68,sugarcane,0
17.64,53.03,158.24,millet,0
10.8,95.55,120.78,tomato,0
22.71,46.26,75.15,cotton,1
20.0,60.71,35.56,onion,1
21.47,68.76,63.39,tomato,1
0.81,74.37,154.25,onion,0
5.43,65.89,105.95,groundnut,0
22.71,63.91,123.58,maize,1
31.86,68.37,318.41,soybean,0
38.42,34.89,9.63,cotton,0
25.56,78.94,193.15,sugarcane,1
25.58,71.16,66.4,tomato,1
31.28,82.48,196.55,sugarcane,1
39.25,41.56,218.24,tomato,0
45.4,22.98,7.37,millet,0
22.95,47.73,44.87,wheat,1
22.38,55.33,81.58,groundnut,1
18.96,53.16,69.83,wheat,1
22.25,60.62,30.82,onion,1
24.65,43.76,27.62,mustard,1
26.1,59.79,123.63,maize,1
27.45,41.31,56.55,millet,1
26.8,80.59,216.87,banana,1
6.14,60.98,322.82,soybean,0
7.48,86.94,263.22,rice,0
19.5,73.04,71.04,potato,1
23.4,55.19,66.06,groundnut,1
5.19,89.09,146.69,soybean,0
13.86,58.71,63.01,onion,1
29.54,60.98,117.99,mango,1
15.88,107.94,316.84,banana,0
4.07,70.72,177.17,wheat,0
33.33,82.12,194.75,sugarcane,1
15.6,72.85,70.55,potato,1
27.64,50.44,81.53,sorghum,1
24.44,45.9,63.18,cotton,1
33.27,54.45,26.56,potato,0
10.59,97.87,266.28,rice,0
14.69,58.74,56.08,onion,1
26.85,36.11,37.37,millet,1
43.42,60.32,30.72,rice,0
33.12,80.05,197.43,sugarcane,1
6.15,90.17,255.58,sugarcane,0
26.43,78.21,215.44,sugarcane,1
27.84,53.01,88.42,groundnut,1
24.59,73.53,51.83,tomato,1
7.59,61.35,205.34,tomato,0
36.47,48.38,17.27,tomato,0
20.04,45.41,33.58,mustard,1
22.48,51.06,56.63,wheat,1
11.77,62.1,171.32,sorghum,0
34.67,63.73,166.66,cotton,0
19.14,65.38,126.76,sorghum,0
29.31,63.17,85.96,mango,1
21.77,48.8,79.21,wheat,1
27.73,55.41,98.21,groundnut,1
17.3,61.29,149.33,sorghum,0
12.04,75.63,190.31,mango,0
23.82,53.48,88.09,groundnut,1
6.16,37.94,213.4,soybean,0
37.52,46.64,10.98,tomato,0
30.59,34.56,338.19,rice,0
22.03,68.08,60.29,tomato,1
14.89,55.46,37.45,onion,1
32.37,26.36,14.76,wheat,0
34.19,21.4,0.0,mustard,0
8.73,77.94,208.15,soybean,0
31.16,22.65,0.0,mustard,0
23.89,53.76,87.3,cotton,1
40.37,25.26,139.36,rice,0
24.77,52.25,99.59,cotton,1
29.04,64.45,119.46,mango,1
32.87,73.3,207.75,rice,1
30.99,36.58,313.21,sorghum,0
15.47,59.62,36.32,onion,1
1.23,78.85,104.05,wheat,0
2.63,77.24,106.96,wheat,0
38.79,44.31,5.99,onion,0
14.34,73.91,178.58,sunflower,0
23.69,52.39,98.03,cotton,1
7.51,81.43,238.34,maize,0
28.55,49.7,69.51,sunflower,1
43.01,45.95,67.17,rice,0
25.18,69.18,56.09,tomato,1
24.3,62.22,86.25,soybean,1
32.23,59.1,17.01,tomato,0
20.04,74.51,203.75,rice,1
14.71,43.37,56.95,mustard,1
8.79,105.75,305.15,sugarcane,0
15.77,47.52,49.86,wheat,1
28.56,62.27,135.67,maize,1
22.45,69.09,96.96,soybean,1
24.67,69.93,79.53,soybean,1
33.6,43.94,57.82,millet,1
24.23,47.13,89.52,cotton,1
33.1,78.81,197.02,sugarcane,1
6.01,93.57,263.45,sugarcane,0
21.62,61.24,60.2,onion,1
18.8,67.44,74.95,potato,1
21.08,62.24,100.99,maize,1
4.42,90.49,139.56,potato,0
10.73,90.26,150.86,soybean,0
18.48,67.42,79.16,potato,1
32.11,71.9,183.88,rice,1
37.07,44.11,9.4,tomato,0
44.65,25.53,3.38,sunflower,0
23.28,57.3,120.58,maize,1
22.49,55.57,87.31,groundnut,1
22.61,94.42,133.41,mustard,0
26.35,72.77,180.14,rice,1
23.71,68.0,73.13,tomato,1
7.49,73.78,122.81,wheat,0
34.56,35.97,51.25,millet,1
51.86,67.28,83.69,sugarcane,0
5.29,75.34,179.97,wheat,0
30.32,81.99,182.34,banana,1
30.6,70.64,196.3,rice,1
31.28,51.41,86.1,sorghum,1
38.68,58.71,17.25,tomato,0
23.8,54.12,65.04,wheat,1
41.45,42.12,0.55,tomato,0
30.47,55.2,66.12,millet,0
20.78,57.64,109.36,maize,1
27.7,52.31,51.58,sunflower,1
45.45,51.42,12.81,rice,0
24.3,62.4,81.97,mango,1
32.85,74.23,340.33,sorghum,0
21.62,51.06,51.69,sunflower,1
24.07,48.76,67.31,wheat,1
48.71,50.92,135.74,sugarcane,0
6.25,99.42,309.13,sugarcane,0
25.66,58.91,106.53,mango,1
27.43,75.04,200.88,banana,1
39.05,31.82,27.32,sunflower,0
20.36,45.73,89.79,sunflower,1
0.75,71.36,134.8,wheat,0
23.93,60.99,32.54,onion,1
20.59,49.79,74.78,wheat,1
40.01,31.46,30.24,groundnut,0
28.53,66.05,108.67,soybean,1
44.09,35.03,19.35,sorghum,0
14.93,55.11,30.54,onion,1
35.77,73.03,176.27,groundnut,0
35.9,59.63,178.78,wheat,0
26.39,72.95,61.24,tomato,1
5.89,73.61,231.88,maize,0
9.24,70.74,178.48,groundnut,0
25.34,51.08,62.78,cotton,1
35.07,53.96,35.38,soybean,0
10.32,64.98,129.67,banana,0
29.05,81.23,190.98,sugarcane,1
18.16,70.77,93.24,potato,1
22.15,69.0,76.23,tomato,1
11.13,48.34,45.56,mustard,1
24.97,62.25,84.01,soybean,1
1.66,62.78,116.53,wheat,0
10.51,70.12,157.89,groundnut,0
23.43,65.37,49.25,tomato,1
6.64,34.35,59.45,millet,0
24.11,48.98,67.8,cotton,1
29.71,55.64,101.75,mango,1
43.83,26.12,28.69,groundnut,0
49.01,58.38,56.69,sugarcane,0
29.39,62.8,103.0,maize,1
17.46,83.53,333.82,cotton,0
31.12,52.73,172.1,wheat,0
35.5,93.72,122.86,rice,0
13.14,99.43,74.38,banana,0
6.09,74.95,182.73,maize,0
32.13,76.8,217.43,banana,1
22.56,51.14,66.36,groundnut,1
30.65,78.99,192.57,sugarcane,1
24.06,73.49,69.24,tomato,1
26.55,61.84,90.27,soybean,1
22.57,46.75,74.25,wheat,1
44.28,25.66,20.89,sorghum,0
43.35,38.68,23.42,sunflower,0
14.71,59.11,95.86,sunflower,0
28.99,48.71,325.82,banana,0
0.86,65.88,155.32,mustard,0
22.76,80.31,219.26,sugarcane,1
26.26,61.18,117.31,maize,1
21.01,68.69,103.35,soybean,1
11.45,78.25,210.66,maize,0
10.55,87.05,307.67,rice,0
20.67,45.87,85.11,sunflower,1
31.16,53.43,75.55,cotton,1
27.05,51.66,83.28,sorghum,1
9.74,66.25,343.89,tomato,0
25.09,61.52,70.31,soybean,1
44.67,42.21,12.5,mango,0
22.3,54.23,96.79,cotton,1
29.09,53.87,84.88,sunflower,1
0.59,73.72,134.85,onion,0
48.01,59.94,54.8,banana,0
42.46,37.84,23.31,cotton,0
17.3,36.42,344.09,wheat,0
26.23,61.07,111.26,maize,1
11.39,58.84,169.01,millet,0
44.73,22.55,9.4,sorghum,0
33.63,77.02,201.17,banana,1
41.55,49.51,6.95,maize,0
38.58,97.11,194.38,potato,0
43.3,32.61,23.34,sunflower,0
28.72,26.28,123.09,onion,0
38.87,34.0,7.23,onion,0
38.39,47.23,0.73,tomato,0
24.79,66.26,60.73,tomato,1
11.81,102.64,291.44,rice,0
27.3,27.09,197.59,tomato,0
40.76,54.75,147.21,banana,0
31.15,80.45,206.01,banana,1
38.12,37.56,2.79,sunflower,0
-3.93,73.62,126.48,mustard,0
27.95,36.57,61.78,millet,1
6.3,70.72,185.25,sunflower,0
30.28,45.06,54.67,sorghum,1
27.26,66.22,104.63,soybean,1
35.95,32.83,6.0,groundnut,0
10.88,93.75,175.49,tomato,0
40.96,93.37,344.54,sunflower,0
16.81,68.03,71.48,potato,1
20.47,92.82,83.18,groundnut,0
13.68,63.99,146.3,cotton,0
22.31,44.35,325.12,potato,0
44.75,35.36,9.55,sunflower,0
36.8,39.87,0.26,onion,0
7.29,80.26,204.75,soybean,0
19.96,88.17,172.01,maize,0
25.16,67.23,78.57,soybean,1
10.94,88.89,188.48,soybean,0
16.8,49.0,42.15,mustard,1
24.66,39.58,91.0,soybean,0
25.52,62.27,135.68,maize,1
28.1,46.25,59.85,sunflower,1
9.57,71.76,190.58,maize,0
28.19,51.8,68.66,sorghum,1
10.17,89.06,280.55,millet,0
42.17,32.74,25.02,groundnut,0
6.85,75.49,40.78,sunflower,0
27.13,79.05,206.58,banana,1
16.99,54.64,52.85,wheat,1
34.96,45.85,15.17,tomato,0
11.57,80.5,167.0,soybean,0
28.77,68.62,73.06,soybean,1
28.49,40.75,50.32,millet,1
23.78,70.82,180.78,rice,1
4.74,67.71,109.48,mustard,0
27.75,50.4,85.88,groundnut,1
22.36,58.47,67.09,groundnut,1
17.65,71.82,85.63,potato,1
33.85,41.58,69.0,millet,1
3.21,85.21,128.47,potato,0
16.17,57.06,168.22,millet,0
46.34,53.96,132.36,sugarcane,0
19.04,47.31,52.45,sugarcane,0
34.62,19.58,0.0,mustard,0
30.58,84.62,210.96,banana,1
8.27,97.2,174.63,potato,0
27.59,76.22,209.72,banana,1
7.14,60.27,80.01,mango,0
19.24,64.11,119.31,maize,1
47.89,56.92,44.36,rice,0
28.51,52.51,50.92,sunflower,1
-1.46,55.25,123.43,mustard,0
16.47,30.3,294.0,mustard,0
17.69,76.57,196.69,wheat,0
43.46,36.49,18.15,sorghum,0
19.09,74.32,87.95,potato,1
49.88,55.8,127.76,rice,0
25.16,55.69,115.13,maize,1
26.17,62.21,103.84,mango,1
36.64,27.64,39.15,groundnut,0
23.84,49.23,59.28,mustard,1
35.06,45.52,22.64,mango,0
12.96,101.38,317.22,sugarcane,0
24.2,62.7,120.57,maize,1
17.3,72.53,95.64,potato,1
33.01,58.23,7.54,tomato,0
25.75,58.19,107.73,mango,1
23.88,49.76,41.86,wheat,1
5.12,88.08,183.62,soybean,0
37.0,96.56,95.77,banana,0
28.04,77.62,187.41,rice,1
26.44,55.41,104.38,mango,1
16.86,51.36,67.74,wheat,1
29.18,35.44,69.65,millet,1
31.4,22.46,14.6,wheat,0
32.51,77.04,204.47,rice,1
15.29,51.14,47.89,wheat,1
22.38,67.09,45.37,tomato,1
25.51,55.56,99.93,groundnut,1
28.74,48.77,61.05,cotton,1
28.7,56.96,129.34,maize,1
21.0,67.05,90.85,soybean,1
16.39,69.87,71.15,potato,1
28.5,56.41,101.67,maize,1
25.11,78.8,208.05,rice,1
15.31,74.82,184.95,sugarcane,0
16.7,65.04,253.12,mango,0
26.2,56.46,102.48,maize,1
21.46,54.08,43.58,wheat,1
45.29,58.03,12.08,sugarcane,0
7.76,67.02,193.14,banana,0
32.69,75.12,181.33,banana,1
-0.72,72.63,135.52,mustard,0
6.66,75.2,184.29,maize,0
24.18,46.94,81.98,sunflower,1
42.44,48.75,171.28,banana,0
24.72,52.07,68.09,cotton,1
6.95,99.28,162.78,potato,0
36.97,20.47,0.0,mustard,0
15.74,67.4,72.45,potato,1
30.61,79.11,201.0,banana,1
11.29,95.46,313.18,sugarcane,0
19.55,72.23,87.46,potato,1
39.66,40.21,42.39,mango,0
28.84,77.56,209.54,banana,1
47.54,25.88,4.46,sorghum,0
28.65,43.53,43.6,millet,1
37.87,32.46,10.45,wheat,0
29.41,59.62,99.16,mango,1
28.21,48.2,75.62,cotton,1
11.02,77.36,175.95,cotton,0
22.15,68.51,86.36,soybean,1
13.67,42.62,26.41,mustard,1
18.61,72.88,60.2,potato,1
31.68,67.7,44.87,mustard,0
9.61,75.56,315.29,sunflower,0
35.76,21.53,0.0,mustard,0
36.69,39.15,25.91,sunflower,0
4.16,60.98,86.92,mustard,0
28.73,56.22,61.14,groundnut,1
47.72,50.95,49.85,banana,0
24.22,53.47,43.7,wheat,1
37.31,30.52,6.36,maize,0
28.72,79.51,189.75,sugarcane,1
25.34,46.87,81.48,sunflower,1
33.55,15.88,0.0,mustard,0
15.98,70.0,215.05,rice,0
41.86,36.77,77.57,maize,0
18.42,49.95,29.12,mustard,1
18.58,69.19,127.17,millet,0
21.82,70.53,62.4,tomato,1
30.37,36.58,31.16,millet,1
23.86,59.2,90.89,groundnut,1
48.75,20.41,6.27,millet,0
22.47,58.43,104.55,maize,1
41.07,52.18,12.87,soybean,0
14.01,98.55,252.64,rice,0
24.37,54.13,47.0,wheat,1
33.24,29.77,306.63,sugarcane,0
26.85,76.94,207.93,banana,1
22.26,44.31,31.39,mustard,1
21.2,71.89,77.0,tomato,1
29.32,90.67,300.97,cotton,0
43.73,20.8,1.63,millet,0
42.89,42.36,4.25,maize,0
32.02,81.63,189.34,banana,1
25.6,48.2,61.9,cotton,1
18.48,67.19,65.25,potato,1
18.91,65.73,61.23,potato,1
41.84,61.64,54.65,banana,0
6.26,33.58,89.91,tomato,0
25.27,39.85,35.07,millet,1
41.87,44.05,1.25,tomato,0
22.75,41.55,271.27,onion,0
26.56,61.9,83.93,mango,1
14.0,66.95,345.57,sorghum,0
26.28,50.63,77.77,cotton,1
25.15,65.29,85.52,soybean,1
11.21,50.5,164.49,millet,0
27.18,36.39,53.23,millet,1
10.07,40.7,188.38,mustard,0
18.65,49.26,24.53,mustard,1
17.91,51.95,59.64,wheat,1
18.38,40.16,32.82,mustard,1
4.28,65.16,145.23,mustard,0
22.23,62.63,46.09,onion,1
29.4,45.16,84.74,sunflower,1
20.3,97.72,277.54,banana,0
27.54,53.5,79.07,cotton,1
17.35,72.04,63.77,potato,1
18.68,69.99,189.24,sorghum,0
24.96,47.69,28.08,mustard,1
32.23,30.32,0.92,wheat,0
28.51,53.48,52.6,sorghum,1
4.48,81.07,104.68,tomato,0
20.74,50.35,68.92,wheat,1
22.92,56.6,121.93,maize,1
24.32,79.45,212.54,rice,1
40.27,90.27,22.88,sorghum,0
22.33,50.59,99.29,groundnut,1
49.03,57.93,49.43,rice,0
30.85,51.05,67.12,cotton,1
29.12,60.62,89.74,soybean,1
7.85,57.7,11.94,onion,0
44.26,38.21,26.38,sorghum,0
38.02,45.75,53.14,mango,0
33.56,75.46,213.38,rice,1
12.58,49.46,28.87,mustard,1
39.69,17.37,0.0,mustard,0
28.02,35.15,43.4,groundnut,0
14.16,70.75,120.4,cotton,0
20.46,76.44,170.62,sorghum,0
17.89,47.07,68.2,wheat,1
20.76,44.63,20.97,mustard,1
19.62,72.95,74.93,potato,1
10.56,84.82,148.78,soybean,0
30.67,51.09,171.47,maize,0
34.76,83.04,205.1,banana,1
25.3,32.38,168.77,rice,0
37.69,84.77,204.94,sugarcane,1
41.63,97.8,275.38,groundnut,0
42.88,32.63,34.81,groundnut,0
35.25,39.13,6.36,onion,0
22.12,51.34,69.59,wheat,1
42.39,65.77,12.75,banana,0
17.73,37.71,6.33,soybean,0
27.19,83.06,181.76,sugarcane,1
5.57,81.37,145.69,onion,0
37.27,48.58,1.62,onion,0
25.66,37.08,57.76,millet,1
28.69,46.64,60.02,sunflower,1
28.91,84.73,209.72,banana,1
2.48,99.45,180.3,potato,0
26.84,83.64,204.57,banana,1
17.84,69.68,83.72,potato,1
29.21,80.12,190.54,banana,1
28.29,56.34,120.04,maize,1
11.22,85.88,164.66,maize,0
15.13,83.68,192.01,mango,0
33.04,40.74,36.85,millet,1
24.19,70.27,94.26,millet,0
29.97,46.23,6.94,onion,0
25.94,53.97,59.05,sunflower,1
44.49,31.83,38.02,groundnut,0
12.46,89.06,41.46,tomato,0
19.1,65.85,84.03,potato,1
26.46,84.2,184.1,banana,1
21.09,74.58,219.94,rice,1
12.05,89.35,163.17,tomato,0
28.3,43.61,42.99,millet,1
22.38,50.28,98.67,groundnut,1
22.23,54.57,95.64,groundnut,1
27.73,48.25,62.29,cotton,1
26.58,79.94,182.32,banana,1
5.53,95.04,258.86,rice,0
20.33,68.07,76.03,tomato,1
33.29,73.24,342.31,millet,0
20.78,66.05,78.56,soybean,1
29.63,77.74,181.08,banana,1
13.41,62.81,126.57,mustard,0
12.28,94.71,313.92,sugarcane,0
12.76,89.6,304.15,rice,0
40.62,41.87,141.55,tomato,0
28.49,51.45,71.87,groundnut,1
27.47,60.93,110.44,mango,1
33.75,84.59,207.41,banana,1
10.98,89.49,114.42,tomato,0
21.72,75.9,188.14,sugarcane,1
21.66,48.49,93.95,cotton,1
26.96,62.97,133.98,maize,1
41.11,17.31,6.19,millet,0
42.58,67.91,149.53,banana,0
32.47,43.98,39.2,millet,1
3.84,76.39,126.82,onion,0
16.29,63.14,54.79,onion,1
30.53,53.19,71.79,cotton,1
23.63,54.04,74.93,groundnut,1
22.21,46.08,60.85,cotton,1
47.16,26.45,18.8,sorghum,0
21.96,67.17,53.95,tomato,1
13.55,49.43,277.23,sunflower,0
40.29,28.37,22.29,sorghum,0
26.56,64.68,80.18,mango,1
12.9,100.93,304.48,sugarcane,0
19.57,70.1,69.72,potato,1
29.81,83.56,218.15,banana,1
21.42,49.36,84.84,sunflower,1
8.99,93.66,133.76,banana,0
1.82,60.48,152.24,mustard,0
30.33,62.45,67.87,rice,0
6.4,87.98,133.74,onion,0
12.55,91.26,100.99,tomato,0
11.08,55.01,129.78,millet,0
31.9,75.96,206.53,banana,1
39.39,37.89,19.43,sunflower,0
34.09,54.8,0.06,potato,0
26.62,39.59,52.82,millet,1
46.96,26.66,6.71,sorghum,0
4.08,63.11,119.71,mustard,0
36.08,26.13,22.92,sunflower,0
18.14,63.61,70.09,sunflower,0
